102000 0.0
2 111138 test91714
2 77155 test91715
2 151527 test91716
2 897207 test91717
2 77003 test91718
2 386154 test91719
2 888392 test91720
2 534534 test91721
2 56396 test91722
2 282709 test91723
2 759777 test91724
2 856949 test91725
2 18790 test91726
2 603231 test91727
2 296025 test91728
2 3074 test91729
2 138018 test91730
2 73061 test91731
2 588613 test91732
2 671449 test91733
2 923462 test91734
2 614916 test91735
2 564576 test91736
2 16003 test91737
2 196370 test91738
2 256416 test91739
2 439783 test91740
2 763451 test91741
2 423031 test91742
2 585730 test91743
2 812116 test91744
2 428897 test91745
2 726485 test91746
2 295321 test91747
2 531828 test91748
2 930184 test91749
1 
2 188527 test91750
2 965921 test91751
2 521575 test91752
2 611434 test91753
2 584622 test91754
2 419489 test91755
2 947188 test91756
2 881147 test91757
2 569422 test91758
2 29262 test91759
2 100102 test91760
2 694938 test91761
2 710441 test91762
2 595661 test91763
2 184391 test91764
2 995236 test91765
2 803934 test91766
2 808278 test91767
2 462936 test91768
2 167395 test91769
2 957598 test91770
2 610356 test91771
2 142762 test91772
2 871908 test91773
2 418515 test91774
2 689961 test91775
2 282236 test91776
2 852070 test91777
2 66989 test91778
2 794030 test91779
2 387761 test91780
2 488238 test91781
2 869642 test91782
2 911895 test91783
2 558797 test91784
2 469240 test91785
2 719168 test91786
2 427605 test91787
2 944076 test91788
2 14664 test91789
2 179530 test91790
2 155414 test91791
2 197663 test91792
2 791390 test91793
2 766798 test91794
2 529671 test91795
2 596804 test91796
2 313415 test91797
2 804679 test91798
2 132985 test91799
1 
2 21952 test91800
2 234256 test91801
2 284500 test91802
2 253153 test91803
2 913980 test91804
2 282198 test91805
2 610140 test91806
2 506554 test91807
2 418106 test91808
2 16313 test91809
2 937500 test91810
2 547845 test91811
2 287218 test91812
2 904047 test91813
2 649614 test91814
2 453808 test91815
2 640781 test91816
2 709300 test91817
2 93367 test91818
2 326421 test91819
2 274813 test91820
2 809247 test91821
2 530382 test91822
2 663833 test91823
2 274551 test91824
2 190224 test91825
2 559812 test91826
2 27253 test91827
2 37774 test91828
2 489542 test91829
2 930548 test91830
2 418001 test91831
2 527917 test91832
2 592845 test91833
2 755305 test91834
2 255948 test91835
2 55601 test91836
2 231700 test91837
2 425350 test91838
2 385048 test91839
2 683937 test91840
2 902493 test91841
2 48662 test91842
2 515331 test91843
2 92683 test91844
2 17869 test91845
2 809521 test91846
2 76880 test91847
2 181756 test91848
2 290531 test91849
1 
2 790727 test91850
2 657860 test91851
2 583771 test91852
2 483462 test91853
2 143820 test91854
2 524156 test91855
2 304930 test91856
2 875382 test91857
2 680832 test91858
2 654779 test91859
2 643194 test91860
2 584933 test91861
2 934682 test91862
2 262594 test91863
2 469043 test91864
2 482335 test91865
2 655888 test91866
2 180248 test91867
2 959773 test91868
2 17891 test91869
2 498566 test91870
2 227561 test91871
2 560517 test91872
2 796502 test91873
2 963216 test91874
2 468171 test91875
2 898831 test91876
2 165709 test91877
2 711654 test91878
2 881819 test91879
2 276269 test91880
2 105096 test91881
2 806691 test91882
2 17670 test91883
2 122041 test91884
2 36927 test91885
2 353849 test91886
2 255524 test91887
2 987637 test91888
2 544916 test91889
2 612342 test91890
2 249726 test91891
2 471324 test91892
2 83943 test91893
2 216683 test91894
2 82032 test91895
2 16420 test91896
2 248328 test91897
2 231038 test91898
2 727338 test91899
1 
2 326547 test91900
2 116487 test91901
2 140110 test91902
2 526864 test91903
2 709755 test91904
2 966312 test91905
2 948350 test91906
2 56578 test91907
2 14292 test91908
2 430003 test91909
2 443745 test91910
2 366134 test91911
2 415220 test91912
2 678055 test91913
2 881152 test91914
2 643968 test91915
2 37357 test91916
2 389582 test91917
2 57738 test91918
2 430899 test91919
2 397955 test91920
2 60012 test91921
2 828505 test91922
2 982882 test91923
2 63432 test91924
2 252689 test91925
2 422877 test91926
2 543615 test91927
2 734166 test91928
2 613966 test91929
2 242791 test91930
2 283173 test91931
2 55913 test91932
2 64708 test91933
2 357460 test91934
2 903217 test91935
2 94743 test91936
2 703960 test91937
2 469012 test91938
2 107531 test91939
2 631276 test91940
2 25474 test91941
2 68886 test91942
2 819523 test91943
2 851046 test91944
2 543493 test91945
2 829074 test91946
2 484758 test91947
2 881993 test91948
2 313593 test91949
1 
2 962674 test91950
2 878095 test91951
2 753248 test91952
2 260676 test91953
2 87454 test91954
2 138762 test91955
2 595922 test91956
2 889383 test91957
2 843298 test91958
2 422292 test91959
2 776925 test91960
2 47476 test91961
2 381438 test91962
2 329518 test91963
2 392241 test91964
2 622558 test91965
2 144843 test91966
2 274224 test91967
2 280811 test91968
2 997545 test91969
2 38213 test91970
2 871883 test91971
2 88428 test91972
2 463872 test91973
2 895929 test91974
2 107879 test91975
2 739414 test91976
2 973541 test91977
2 889036 test91978
2 290027 test91979
2 636451 test91980
2 841219 test91981
2 997477 test91982
2 188506 test91983
2 426721 test91984
2 635167 test91985
2 435128 test91986
2 421466 test91987
2 849422 test91988
2 920685 test91989
2 478064 test91990
2 650385 test91991
2 702092 test91992
2 157311 test91993
2 565368 test91994
2 652456 test91995
2 677441 test91996
2 117464 test91997
2 455975 test91998
2 588849 test91999
1 
2 626701 test92000
2 535455 test92001
2 453574 test92002
2 406181 test92003
2 436009 test92004
2 919279 test92005
2 2750 test92006
2 104070 test92007
2 28185 test92008
2 605899 test92009
2 537187 test92010
2 19299 test92011
2 402061 test92012
2 563439 test92013
2 89047 test92014
2 144570 test92015
2 591386 test92016
2 970561 test92017
2 302748 test92018
2 174967 test92019
2 932880 test92020
2 906022 test92021
2 998586 test92022
2 597595 test92023
2 547383 test92024
2 667378 test92025
2 577225 test92026
2 966200 test92027
2 454635 test92028
2 779511 test92029
2 863388 test92030
2 129049 test92031
2 754833 test92032
2 922366 test92033
2 547466 test92034
2 387006 test92035
2 881717 test92036
2 372308 test92037
2 845402 test92038
2 507332 test92039
2 606530 test92040
2 489659 test92041
2 155594 test92042
2 920931 test92043
2 27612 test92044
2 790082 test92045
2 300092 test92046
2 200210 test92047
2 530398 test92048
2 693551 test92049
1 
2 766782 test92050
2 965317 test92051
2 890027 test92052
2 740760 test92053
2 345460 test92054
2 446998 test92055
2 326899 test92056
2 419857 test92057
2 490789 test92058
2 883330 test92059
2 566084 test92060
2 645567 test92061
2 417246 test92062
2 891914 test92063
2 297226 test92064
2 227467 test92065
2 585030 test92066
2 92729 test92067
2 669669 test92068
2 824051 test92069
2 956608 test92070
2 309445 test92071
2 103205 test92072
2 742202 test92073
2 911286 test92074
2 992271 test92075
2 52069 test92076
2 182463 test92077
2 200777 test92078
2 912709 test92079
2 192065 test92080
2 806828 test92081
2 549714 test92082
2 77287 test92083
2 380981 test92084
2 398149 test92085
2 155795 test92086
2 539686 test92087
2 243475 test92088
2 23520 test92089
2 48639 test92090
2 234920 test92091
2 797856 test92092
2 355892 test92093
2 158050 test92094
2 23081 test92095
2 953228 test92096
2 515529 test92097
2 626734 test92098
2 301435 test92099
1 
2 421773 test92100
2 837967 test92101
2 344612 test92102
2 584110 test92103
2 75799 test92104
2 395467 test92105
2 907931 test92106
2 13450 test92107
2 934138 test92108
2 247532 test92109
2 634352 test92110
2 165945 test92111
2 796759 test92112
2 450300 test92113
2 85195 test92114
2 601858 test92115
2 827968 test92116
2 222962 test92117
2 343561 test92118
2 724208 test92119
2 613868 test92120
2 980580 test92121
2 797835 test92122
2 253457 test92123
2 838867 test92124
2 683161 test92125
2 926939 test92126
2 396058 test92127
2 921004 test92128
2 586300 test92129
2 891638 test92130
2 388968 test92131
2 650625 test92132
2 315053 test92133
2 497722 test92134
2 537569 test92135
2 816427 test92136
2 369650 test92137
2 868333 test92138
2 863929 test92139
2 696048 test92140
2 206411 test92141
2 782119 test92142
2 90321 test92143
2 819317 test92144
2 574243 test92145
2 840350 test92146
2 143801 test92147
2 636193 test92148
2 976482 test92149
1 
2 607500 test92150
2 413014 test92151
2 601425 test92152
2 328224 test92153
2 660031 test92154
2 556575 test92155
2 237617 test92156
2 404915 test92157
2 699068 test92158
2 177409 test92159
2 960957 test92160
2 435113 test92161
2 765073 test92162
2 761379 test92163
2 963732 test92164
2 400721 test92165
2 507446 test92166
2 849731 test92167
2 901238 test92168
2 734388 test92169
2 802143 test92170
2 92543 test92171
2 821466 test92172
2 338913 test92173
2 524257 test92174
2 192304 test92175
2 408879 test92176
2 335398 test92177
2 702462 test92178
2 250929 test92179
2 460589 test92180
2 236955 test92181
2 26639 test92182
2 160061 test92183
2 988630 test92184
2 569368 test92185
2 259597 test92186
2 157110 test92187
2 967630 test92188
2 326662 test92189
2 796347 test92190
2 54210 test92191
2 512788 test92192
2 470867 test92193
2 225268 test92194
2 585616 test92195
2 955612 test92196
2 690367 test92197
2 797324 test92198
2 178425 test92199
1 
2 585291 test92200
2 581012 test92201
2 720742 test92202
2 737601 test92203
2 51278 test92204
2 251506 test92205
2 583634 test92206
2 631612 test92207
2 216919 test92208
2 376072 test92209
2 590112 test92210
2 77901 test92211
2 416886 test92212
2 133151 test92213
2 1606 test92214
2 108938 test92215
2 175376 test92216
2 823760 test92217
2 169833 test92218
2 45051 test92219
2 179902 test92220
2 295574 test92221
2 688651 test92222
2 931010 test92223
2 830020 test92224
2 455230 test92225
2 947090 test92226
2 821908 test92227
2 78636 test92228
2 566651 test92229
2 584817 test92230
2 52261 test92231
2 810430 test92232
2 116886 test92233
2 108405 test92234
2 302370 test92235
2 949855 test92236
2 359618 test92237
2 645358 test92238
2 322456 test92239
2 728132 test92240
2 55117 test92241
2 226808 test92242
2 26418 test92243
2 822225 test92244
2 982451 test92245
2 930725 test92246
2 700511 test92247
2 53586 test92248
2 850061 test92249
1 
2 466249 test92250
2 475666 test92251
2 178516 test92252
2 201319 test92253
2 445473 test92254
2 354467 test92255
2 168161 test92256
2 231918 test92257
2 759328 test92258
2 38035 test92259
2 365271 test92260
2 835464 test92261
2 818072 test92262
2 959341 test92263
2 542180 test92264
2 436222 test92265
2 185921 test92266
2 529671 test92267
2 369184 test92268
2 38676 test92269
2 63082 test92270
2 535272 test92271
2 868679 test92272
2 496506 test92273
2 590009 test92274
2 267139 test92275
2 76306 test92276
2 614875 test92277
2 650144 test92278
2 996386 test92279
2 303792 test92280
2 968146 test92281
2 197918 test92282
2 280478 test92283
2 197734 test92284
2 98300 test92285
2 554031 test92286
2 858442 test92287
2 121152 test92288
2 726248 test92289
2 328146 test92290
2 459888 test92291
2 129075 test92292
2 75371 test92293
2 394805 test92294
2 693747 test92295
2 301393 test92296
2 963921 test92297
2 348734 test92298
2 913620 test92299
1 
2 716199 test92300
2 473134 test92301
2 639160 test92302
2 936975 test92303
2 731766 test92304
2 8018 test92305
2 875480 test92306
2 787045 test92307
2 908556 test92308
2 797850 test92309
2 92396 test92310
2 712821 test92311
2 568063 test92312
2 558051 test92313
2 584159 test92314
2 335364 test92315
2 689670 test92316
2 765978 test92317
2 224299 test92318
2 4060 test92319
2 331572 test92320
2 571247 test92321
2 226779 test92322
2 483792 test92323
2 418962 test92324
2 573160 test92325
2 921468 test92326
2 446941 test92327
2 959511 test92328
2 575890 test92329
2 783072 test92330
2 879659 test92331
2 536198 test92332
2 559762 test92333
2 442510 test92334
2 615347 test92335
2 64229 test92336
2 350233 test92337
2 915017 test92338
2 220412 test92339
2 216789 test92340
2 667062 test92341
2 290747 test92342
2 190590 test92343
2 881363 test92344
2 589957 test92345
2 711038 test92346
2 84199 test92347
2 27914 test92348
2 325189 test92349
1 
2 995080 test92350
2 889275 test92351
2 447250 test92352
2 683911 test92353
2 649648 test92354
2 261590 test92355
2 99401 test92356
2 201795 test92357
2 656417 test92358
2 761292 test92359
2 974149 test92360
2 420122 test92361
2 767155 test92362
2 481235 test92363
2 574340 test92364
2 700319 test92365
2 992887 test92366
2 288678 test92367
2 957395 test92368
2 913279 test92369
2 721579 test92370
2 435392 test92371
2 872497 test92372
2 471171 test92373
2 755167 test92374
2 44671 test92375
2 410683 test92376
2 953200 test92377
2 186924 test92378
2 303492 test92379
2 456065 test92380
2 604985 test92381
2 353421 test92382
2 451629 test92383
2 304501 test92384
2 127173 test92385
2 296551 test92386
2 36716 test92387
2 753663 test92388
2 960664 test92389
2 838249 test92390
2 578436 test92391
2 640302 test92392
2 486432 test92393
2 996622 test92394
2 45536 test92395
2 827210 test92396
2 374623 test92397
2 241151 test92398
2 384784 test92399
1 
2 41285 test92400
2 187055 test92401
2 621334 test92402
2 429600 test92403
2 697872 test92404
2 620919 test92405
2 12862 test92406
2 452759 test92407
2 234185 test92408
2 830121 test92409
2 903030 test92410
2 824201 test92411
2 508433 test92412
2 321077 test92413
2 651252 test92414
2 724185 test92415
2 665852 test92416
2 688781 test92417
2 628390 test92418
2 911311 test92419
2 281634 test92420
2 645206 test92421
2 462035 test92422
2 972434 test92423
2 592850 test92424
2 908712 test92425
2 974112 test92426
2 685890 test92427
2 245734 test92428
2 67458 test92429
2 133615 test92430
2 789748 test92431
2 319922 test92432
2 707277 test92433
2 157794 test92434
2 886603 test92435
2 862550 test92436
2 144715 test92437
2 439165 test92438
2 20335 test92439
2 84787 test92440
2 136732 test92441
2 305130 test92442
2 902509 test92443
2 795578 test92444
2 277677 test92445
2 756565 test92446
2 474603 test92447
2 962208 test92448
2 255549 test92449
1 
2 545464 test92450
2 332230 test92451
2 862702 test92452
2 597005 test92453
2 204465 test92454
2 324810 test92455
2 173812 test92456
2 314852 test92457
2 827406 test92458
2 774477 test92459
2 814814 test92460
2 258044 test92461
2 849963 test92462
2 92520 test92463
2 54430 test92464
2 192525 test92465
2 507251 test92466
2 200019 test92467
2 296841 test92468
2 350387 test92469
2 452098 test92470
2 824476 test92471
2 509822 test92472
2 508478 test92473
2 907819 test92474
2 830468 test92475
2 264128 test92476
2 240150 test92477
2 749781 test92478
2 423350 test92479
2 497125 test92480
2 382921 test92481
2 304320 test92482
2 381413 test92483
2 787688 test92484
2 334259 test92485
2 114470 test92486
2 456449 test92487
2 737305 test92488
2 405705 test92489
2 134076 test92490
2 387605 test92491
2 846195 test92492
2 868546 test92493
2 218903 test92494
2 296256 test92495
2 30862 test92496
2 488930 test92497
2 340460 test92498
2 949326 test92499
1 
2 730603 test92500
2 120227 test92501
2 843184 test92502
2 296370 test92503
2 450669 test92504
2 260739 test92505
2 642974 test92506
2 397922 test92507
2 314599 test92508
2 666277 test92509
2 769687 test92510
2 274255 test92511
2 261712 test92512
2 134948 test92513
2 958179 test92514
2 492992 test92515
2 886099 test92516
2 520187 test92517
2 507541 test92518
2 281610 test92519
2 302019 test92520
2 341322 test92521
2 193933 test92522
2 828782 test92523
2 883820 test92524
2 645510 test92525
2 461463 test92526
2 358159 test92527
2 203013 test92528
2 436160 test92529
2 613489 test92530
2 905358 test92531
2 91713 test92532
2 993552 test92533
2 13546 test92534
2 965828 test92535
2 275652 test92536
2 113630 test92537
2 668582 test92538
2 957467 test92539
2 96179 test92540
2 3276 test92541
2 983742 test92542
2 597001 test92543
2 913956 test92544
2 504835 test92545
2 741828 test92546
